t,bp_number,bp_number_hh,bp_number_tt,loc_x_coarse
1e-11,1.0,1.0,0.0,1.525e-07
2e-11,1.0,1.0,0.0,1.55e-07
3e-11,1.0,1.0,0.0,1.575e-07
4e-11,1.0,1.0,0.0,1.6e-07
5e-11,1.0,1.0,0.0,1.625e-07
6e-11,1.0,1.0,0.0,1.65e-07
7e-11,1.0,1.0,0.0,1.675e-07
8e-11,1.0,1.0,0.0,1.7000000000000001e-07
9e-11,1.0,1.0,0.0,1.7250000000000002e-07
1e-10,1.0,1.0,0.0,1.75e-07
1.1e-10,1.0,1.0,0.0,1.775e-07
1.2e-10,1.0,1.0,0.0,1.8e-07
1.3e-10,1.0,1.0,0.0,1.825e-07
1.4e-10,1.0,1.0,0.0,1.85e-07
1.5e-10,1.0,1.0,0.0,1.875e-07
1.6e-10,1.0,1.0,0.0,1.925e-07
1.7e-10,1.0,1.0,0.0,1.95e-07
1.8e-10,1.0,1.0,0.0,1.9750000000000001e-07
1.9e-10,1.0,1.0,0.0,2e-07
2e-10,1.0,1.0,0.0,2.025e-07
2.1e-10,1.0,1.0,0.0,2.05e-07
2.2e-10,1.0,1.0,0.0,2.075e-07
2.3e-10,1.0,1.0,0.0,2.125e-07
2.4e-10,1.0,1.0,0.0,2.15e-07
2.5e-10,1.0,1.0,0.0,2.175e-07
2.6e-10,1.0,1.0,0.0,2.2e-07
2.7e-10,1.0,1.0,0.0,2.2250000000000001e-07
2.8e-10,1.0,1.0,0.0,2.275e-07
2.9e-10,1.0,1.0,0.0,2.3e-07
3e-10,1.0,1.0,0.0,2.325e-07
3.1e-10,1.0,1.0,0.0,2.35e-07
3.2e-10,1.0,1.0,0.0,2.375e-07
3.3e-10,1.0,1.0,0.0,2.4000000000000003e-07
3.4e-10,1.0,1.0,0.0,2.45e-07
3.5e-10,1.0,1.0,0.0,2.475e-07
3.6e-10,1.0,1.0,0.0,2.5e-07
3.7e-10,1.0,1.0,0.0,2.525e-07
3.8e-10,1.0,1.0,0.0,2.55e-07
3.9e-10,1.0,1.0,0.0,2.6e-07
4e-10,1.0,1.0,0.0,2.6250000000000003e-07
4.1e-10,1.0,1.0,0.0,2.65e-07
4.2e-10,1.0,1.0,0.0,2.675e-07
4.3e-10,1.0,1.0,0.0,2.7e-07
4.4e-10,1.0,1.0,0.0,2.725e-07
4.5e-10,1.0,1.0,0.0,2.775e-07
4.6e-10,1.0,1.0,0.0,2.8e-07
4.7e-10,1.0,1.0,0.0,2.825e-07
4.8e-10,1.0,1.0,0.0,2.85e-07
4.9e-10,1.0,1.0,0.0,2.875e-07
5e-10,1.0,1.0,0.0,2.9000000000000003e-07
5.1e-10,1.0,1.0,0.0,2.95e-07
5.2e-10,1.0,1.0,0.0,2.975e-07
5.3e-10,1.0,1.0,0.0,3e-07
5.4e-10,1.0,1.0,0.0,3.025e-07
5.5e-10,1.0,1.0,0.0,3.05e-07
5.6e-10,1.0,1.0,0.0,3.075e-07
5.7e-10,1.0,1.0,0.0,3.125e-07
5.8e-10,1.0,1.0,0.0,3.15e-07
5.9e-10,1.0,1.0,0.0,3.1750000000000003e-07
6e-10,1.0,1.0,0.0,3.2e-07
6.1e-10,1.0,1.0,0.0,3.225e-07
6.2e-10,1.0,1.0,0.0,3.25e-07
6.3e-10,1.0,1.0,0.0,3.3e-07
6.4e-10,1.0,1.0,0.0,3.325e-07
6.5e-10,1.0,1.0,0.0,3.35e-07
6.6e-10,1.0,1.0,0.0,3.375e-07
6.7e-10,1.0,1.0,0.0,3.4000000000000003e-07
6.8e-10,1.0,1.0,0.0,3.425e-07
6.9e-10,1.0,1.0,0.0,3.475e-07
7e-10,1.0,1.0,0.0,3.5e-07
7.1e-10,1.0,1.0,0.0,3.525e-07
7.2e-10,1.0,1.0,0.0,3.55e-07
7.3e-10,1.0,1.0,0.0,3.575e-07
7.4e-10,1.0,1.0,0.0,3.6e-07
7.5e-10,1.0,1.0,0.0,3.65e-07
7.6e-10,1.0,1.0,0.0,3.6750000000000003e-07
7.7e-10,1.0,1.0,0.0,3.7e-07
7.8e-10,1.0,1.0,0.0,3.7250000000000003e-07
7.9e-10,1.0,1.0,0.0,3.75e-07
8e-10,1.0,1.0,0.0,3.775e-07
8.1e-10,1.0,1.0,0.0,3.825e-07
8.2e-10,1.0,1.0,0.0,3.85e-07
8.3e-10,1.0,1.0,0.0,3.875e-07
8.4e-10,1.0,1.0,0.0,3.9e-07
8.5e-10,1.0,1.0,0.0,3.925e-07
8.6e-10,1.0,1.0,0.0,3.9500000000000003e-07
8.7e-10,1.0,1.0,0.0,3.975e-07
8.8e-10,1.0,1.0,0.0,4.025e-07
8.9e-10,1.0,1.0,0.0,4.05e-07
9e-10,1.0,1.0,0.0,4.075e-07
9.1e-10,1.0,1.0,0.0,4.1e-07
9.2e-10,1.0,1.0,0.0,4.125e-07
9.3e-10,1.0,1.0,0.0,4.15e-07
9.4e-10,1.0,1.0,0.0,4.2e-07
9.5e-10,1.0,1.0,0.0,4.2250000000000003e-07
9.6e-10,1.0,1.0,0.0,4.25e-07
9.7e-10,1.0,1.0,0.0,4.275e-07
9.8e-10,1.0,1.0,0.0,4.3e-07
9.9e-10,1.0,1.0,0.0,4.325e-07
1e-09,1.0,1.0,0.0,4.375e-07
1.01e-09,1.0,1.0,0.0,4.4e-07
1.02e-09,1.0,1.0,0.0,4.425e-07
1.03e-09,1.0,1.0,0.0,4.4500000000000003e-07
1.04e-09,1.0,1.0,0.0,4.475e-07
1.05e-09,1.0,1.0,0.0,4.5000000000000003e-07
1.06e-09,1.0,1.0,0.0,4.55e-07
1.07e-09,1.0,1.0,0.0,4.575e-07
1.08e-09,1.0,1.0,0.0,4.6e-07
1.09e-09,1.0,1.0,0.0,4.625e-07
1.1e-09,1.0,1.0,0.0,4.65e-07
1.11e-09,1.0,1.0,0.0,4.675e-07
1.12e-09,1.0,1.0,0.0,4.7e-07
1.13e-09,1.0,1.0,0.0,4.75e-07
1.14e-09,1.0,1.0,0.0,4.775e-07
1.15e-09,1.0,1.0,0.0,4.800000000000001e-07
1.16e-09,1.0,1.0,0.0,4.825e-07
1.17e-09,1.0,1.0,0.0,4.85e-07
1.18e-09,1.0,1.0,0.0,4.875e-07
1.19e-09,1.0,1.0,0.0,4.925e-07
1.2e-09,1.0,1.0,0.0,4.95e-07
1.21e-09,1.0,1.0,0.0,4.975e-07
1.22e-09,1.0,1.0,0.0,5e-07
1.23e-09,1.0,1.0,0.0,5.025000000000001e-07
1.24e-09,1.0,1.0,0.0,5.05e-07
1.25e-09,1.0,1.0,0.0,5.1e-07
1.26e-09,1.0,1.0,0.0,5.125e-07
1.27e-09,1.0,1.0,0.0,5.15e-07
1.28e-09,1.0,1.0,0.0,5.175e-07
1.29e-09,1.0,1.0,0.0,5.2e-07
1.3e-09,1.0,1.0,0.0,5.225e-07
1.31e-09,1.0,1.0,0.0,5.250000000000001e-07
1.32e-09,1.0,1.0,0.0,5.3e-07
1.33e-09,1.0,1.0,0.0,5.325e-07
1.34e-09,1.0,1.0,0.0,5.35e-07
1.35e-09,1.0,1.0,0.0,5.375e-07
1.36e-09,1.0,1.0,0.0,5.4e-07
1.37e-09,1.0,1.0,0.0,5.425e-07
1.38e-09,1.0,1.0,0.0,5.475e-07
1.39e-09,1.0,1.0,0.0,5.5e-07
1.4e-09,1.0,1.0,0.0,5.525e-07
1.41e-09,1.0,1.0,0.0,5.55e-07
1.42e-09,1.0,1.0,0.0,5.575000000000001e-07
1.43e-09,1.0,1.0,0.0,5.6e-07
1.44e-09,1.0,1.0,0.0,5.65e-07
1.45e-09,1.0,1.0,0.0,5.675e-07
1.46e-09,1.0,1.0,0.0,5.7e-07
1.47e-09,1.0,1.0,0.0,5.725e-07
1.48e-09,1.0,1.0,0.0,5.75e-07
1.49e-09,1.0,1.0,0.0,5.775e-07
1.5e-09,1.0,1.0,0.0,5.800000000000001e-07
1.51e-09,1.0,1.0,0.0,5.85e-07
1.52e-09,1.0,1.0,0.0,5.875e-07
1.53e-09,1.0,1.0,0.0,5.9e-07
1.54e-09,1.0,1.0,0.0,5.925e-07
1.55e-09,1.0,1.0,0.0,5.95e-07
1.56e-09,1.0,1.0,0.0,5.975e-07
1.57e-09,1.0,1.0,0.0,6.025000000000001e-07
1.58e-09,1.0,1.0,0.0,6.05e-07
1.59e-09,1.0,1.0,0.0,6.075e-07
1.6e-09,1.0,1.0,0.0,6.1e-07
1.61e-09,1.0,1.0,0.0,6.125000000000001e-07
1.62e-09,1.0,1.0,0.0,6.15e-07
1.63e-09,1.0,1.0,0.0,6.175e-07
1.64e-09,1.0,1.0,0.0,6.225e-07
1.65e-09,1.0,1.0,0.0,6.25e-07
1.66e-09,1.0,1.0,0.0,6.275e-07
1.67e-09,1.0,1.0,0.0,6.3e-07
1.68e-09,1.0,1.0,0.0,6.325e-07
1.69e-09,1.0,1.0,0.0,6.350000000000001e-07
1.7e-09,1.0,1.0,0.0,6.4e-07
1.71e-09,1.0,1.0,0.0,6.425e-07
1.72e-09,1.0,1.0,0.0,6.45e-07
1.73e-09,1.0,1.0,0.0,6.475e-07
1.74e-09,1.0,1.0,0.0,6.5e-07
1.75e-09,1.0,1.0,0.0,6.525e-07
1.76e-09,1.0,1.0,0.0,6.575000000000001e-07
1.77e-09,1.0,1.0,0.0,6.6e-07
1.78e-09,1.0,1.0,0.0,6.625e-07
1.79e-09,1.0,1.0,0.0,6.65e-07
1.8e-09,1.0,1.0,0.0,6.675e-07
1.81e-09,1.0,1.0,0.0,6.7e-07
1.82e-09,1.0,1.0,0.0,6.725e-07
1.83e-09,1.0,1.0,0.0,6.775e-07
1.84e-09,1.0,1.0,0.0,6.800000000000001e-07
1.85e-09,1.0,1.0,0.0,6.825e-07
1.86e-09,1.0,1.0,0.0,6.85e-07
1.87e-09,1.0,1.0,0.0,6.875e-07
1.88e-09,1.0,1.0,0.0,6.900000000000001e-07
1.89e-09,1.0,1.0,0.0,6.95e-07
1.9e-09,1.0,1.0,0.0,6.975e-07
1.91e-09,1.0,1.0,0.0,7e-07
1.92e-09,1.0,1.0,0.0,7.025e-07
1.93e-09,1.0,1.0,0.0,7.05e-07
1.94e-09,1.0,1.0,0.0,7.075e-07
1.95e-09,1.0,1.0,0.0,7.1e-07
1.96e-09,1.0,1.0,0.0,7.15e-07
1.97e-09,1.0,1.0,0.0,7.175e-07
1.98e-09,1.0,1.0,0.0,7.2e-07
1.99e-09,1.0,1.0,0.0,7.225e-07
2e-09,1.0,1.0,0.0,7.25e-07
2.01e-09,1.0,1.0,0.0,7.275e-07
2.02e-09,1.0,1.0,0.0,7.325e-07
2.03e-09,1.0,1.0,0.0,7.350000000000001e-07
2.04e-09,1.0,1.0,0.0,7.375e-07
2.05e-09,1.0,1.0,0.0,7.4e-07
2.06e-09,1.0,1.0,0.0,7.425e-07
2.07e-09,1.0,1.0,0.0,7.450000000000001e-07
2.08e-09,1.0,1.0,0.0,7.475e-07
2.09e-09,1.0,1.0,0.0,7.525e-07
2.1e-09,1.0,1.0,0.0,7.55e-07
2.11e-09,1.0,1.0,0.0,7.575000000000001e-07
2.12e-09,1.0,1.0,0.0,7.6e-07
2.13e-09,1.0,1.0,0.0,7.625e-07
2.14e-09,1.0,1.0,0.0,7.65e-07
2.15e-09,1.0,1.0,0.0,7.7e-07
2.16e-09,1.0,1.0,0.0,7.725e-07
2.17e-09,1.0,1.0,0.0,7.75e-07
2.18e-09,1.0,1.0,0.0,7.775e-07
2.19e-09,1.0,1.0,0.0,7.8e-07
2.2e-09,1.0,1.0,0.0,7.825e-07
2.21e-09,1.0,1.0,0.0,7.85e-07
2.22e-09,1.0,1.0,0.0,7.900000000000001e-07
2.23e-09,1.0,1.0,0.0,7.925e-07
2.24e-09,1.0,1.0,0.0,7.95e-07
2.25e-09,1.0,1.0,0.0,7.975e-07
2.26e-09,1.0,1.0,0.0,8e-07
2.27e-09,1.0,1.0,0.0,8.025e-07
2.28e-09,1.0,1.0,0.0,8.075e-07
2.29e-09,1.0,1.0,0.0,8.1e-07
2.3e-09,1.0,1.0,0.0,8.125000000000001e-07
2.31e-09,1.0,1.0,0.0,8.15e-07
2.32e-09,1.0,1.0,0.0,8.175e-07
2.33e-09,1.0,1.0,0.0,8.2e-07
2.34e-09,1.0,1.0,0.0,8.225000000000001e-07
2.35e-09,1.0,1.0,0.0,8.275e-07
2.36e-09,1.0,1.0,0.0,8.3e-07
2.37e-09,1.0,1.0,0.0,8.325e-07
2.38e-09,1.0,1.0,0.0,8.35e-07
2.39e-09,1.0,1.0,0.0,8.375e-07
2.4e-09,1.0,1.0,0.0,8.4e-07
